DT,Velocity X,Velocity Y,Velocity Z,Acceleration X,Acceleration Y,Acceleration Z,Angle X,Angle Y,Angle Z
0.025898,-0.1231779,0.5413026,0.391154,-0.01996648,0.008084599,-1.005168,-0.3615887,0.4103855,0.2315571
0.0289217,-0.0131408,0.250896,0.4726418,-0.01817339,0.007948546,-1.001837,-0.3619687,0.4176419,0.2452267
0.0249334,-0.09072595,0.1684397,0.5701718,-0.02286862,0.007352191,-1.007169,-0.3642308,0.4218417,0.259443
0.0259335,0.6268894,0.2124904,-0.2800588,-0.02024172,0.008431702,-1.002472,-0.3479734,0.4273523,0.2521801
0.02493,0.09026188,0.4026397,-0.5266922,-0.01879215,0.007818006,-1.000988,-0.3457232,0.4373901,0.2390497
0.0219074,-0.7898821,0.6816425,-0.560846,-0.01745278,0.008679356,-1.001088,-0.3630275,0.4523231,0.226763
0.021933,-1.076996,0.7944703,0.02189366,-0.01529176,0.007150804,-1.008427,-0.3866492,0.4697482,0.2272432
0.0229114,-0.02501435,0.8524823,0.8337755,-0.0191444,0.009170705,-1.002699,-0.3872223,0.4892798,0.2463461
0.0249339,-0.5270079,1.237704,0.6183462,-0.01966569,0.007679819,-0.9991608,-0.4003627,0.5201406,0.2617639
0.0249016,-1.661139,1.702816,0.3454757,-0.01615893,0.009831058,-1.008174,-0.4417277,0.5625435,0.2703668
0.0269282,-0.1885017,0.9253888,0.5296654,-0.01507975,0.01068148,-1.006807,-0.4468037,0.5874625,0.2846297
0.024934,0.2607038,0.5151511,0.899616,-0.02050143,0.008298696,-1.001005,-0.4403034,0.6003073,0.3070607
0.0309166,-1.043511,1.288164,0.07002042,-0.01437951,0.01139999,-1.004219,-0.4725652,0.640133,0.3092255
0.0249648,-0.4415654,1.093459,0.391906,-0.01260731,0.009488812,-1.009359,-0.4835888,0.6674309,0.3190094
0.0239295,1.139076,0.5391687,1.190384,-0.01570141,0.008224088,-1.00487,-0.4563312,0.680333,0.3474947
0.0229137,1.005823,0.8257077,0.8710772,-0.01848368,0.008886356,-0.9961962,-0.4332841,0.699253,0.3674543
0.0318959,-1.442632,2.307476,0.4334551,-0.01154824,0.01093896,-1.006394,-0.4792981,0.7728519,0.3812797
0.0349068,0.1341241,1.073104,0.683078,-0.01175426,0.009981751,-1.009468,-0.4746163,0.8103105,0.4051238
