DT,Velocity X,Velocity Y,Velocity Z,Acceleration X,Acceleration Y,Acceleration Z,Angle X,Angle Y,Angle Z
0.0258955,-0.3600923,8.569491,1.326001,-0.003753252,0.03426817,-1.002706,0.7273414,2.008373,0.5557742
0.0259621,-0.161221,8.012785,1.715591,-0.006079275,0.0310707,-1.000795,0.7231558,2.216402,0.6003146
0.0259006,-1.019608,10.05712,0.1884829,0.001513825,0.03393847,-1.004605,0.6967474,2.476887,0.6051964
0.0219758,-0.7677649,10.02631,-0.1011202,0.008191441,0.03762171,-1.00315,0.6798751,2.697223,0.6029742
0.0239011,-0.2253826,5.288409,0.7326509,0.004653685,0.03417874,-1.001869,0.6744882,2.823622,0.6204854
0.0219419,0.2121865,1.842423,0.3837977,0.008197012,0.03285249,-1.001957,0.679144,2.864048,0.6289066
0.0289223,-0.3914845,2.476,0.2544854,0.01065721,0.03605789,-1.00497,0.6678214,2.93566,0.6362669
0.0288893,-0.5887352,9.847683,0.3727899,0.01432489,0.03718112,-1.006143,0.6508133,3.220153,0.6470366
0.0249048,-0.01210205,10.33801,0.1102044,0.01881579,0.03571993,-1.003647,0.6505119,3.477619,0.6497812
0.0229658,-0.434258,7.172508,0.4998834,0.02249548,0.03371796,-0.9938099,0.6405388,3.642341,0.6612614
0.0249323,-1.449972,5.365736,0.5637863,0.02033652,0.03196748,-1.007454,0.6043876,3.776121,0.6753179
0.021963,-0.4973098,7.059733,-0.583857,0.0253575,0.0328591,-1.009593,0.5934652,3.931174,0.6624947
0.024922,0.3461978,8.284457,-0.8091162,0.03417065,0.03308969,-1.001517,0.6020932,4.13764,0.6423299
0.0239272,0.3198278,5.527009,0.003834378,0.03549555,0.03247381,-0.9997891,0.6097457,4.269886,0.6424216
0.0259026,0.0520917,3.733292,0.477814,0.03531978,0.03177962,-1.00568,0.6110951,4.366588,0.6547982
0.027927,1.365436,4.660337,-0.4794194,0.03628784,0.0370415,-1.006857,0.6492276,4.496737,0.6414095
0.0229741,2.324744,4.827786,-0.987849,0.04095395,0.03810977,-0.9990709,0.7026365,4.607651,0.6187145
0.0229029,1.342524,3.567435,-0.5458214,0.0424039,0.03774105,-0.9977074,0.7333843,4.689356,0.6062136
0.0209791,-0.6907042,4.755836,-0.2402201,0.04403519,0.03851011,-1.002095,0.7188939,4.789129,0.6011741
0.024933,-1.188882,7.579937,-0.04238549,0.04592651,0.03696489,-1.007108,0.6892515,4.97812,0.6001173
0.0219396,0.03965998,7.514409,0.102701,0.04858321,0.03537017,-1.004145,0.6901216,5.142983,0.6023705
0.0239276,1.156846,4.407526,-0.1539488,0.04904531,0.03364358,-1.00121,0.7178022,5.248445,0.5986869
0.0229206,0.4969857,3.59183,-0.2913401,0.05455183,0.03306754,-1.002617,0.7291934,5.330771,0.5920092
0.0269565,-0.1537245,5.817019,-0.06241397,0.05323308,0.03283051,-1.004596,0.7250495,5.487578,0.5903267
0.023936,1.277297,3.761463,-0.213108,0.05638759,0.03112164,-1.002486,0.7556229,5.577612,0.5852258
0.0258956,2.18683,0.828537,-0.1570172,0.05633789,0.0279099,-0.9968702,0.8122521,5.599068,0.5811597
0.029955,-0.7947731,4.262926,-0.223573,0.06013237,0.03033345,-1.009923,0.7884447,5.726764,0.5744626
0.0229029,-0.1776721,7.240639,-0.2649895,0.06065104,0.03064828,-1.001824,0.7843755,5.892595,0.5683936
0.0249341,1.249592,5.374573,-0.139378,0.06358331,0.03201076,-1.00276,0.8155329,6.026606,0.5649183
0.0219775,1.367053,4.716501,-0.02529439,0.06455103,0.03262222,-1.002254,0.8455774,6.130262,0.5643624
0.0238994,1.099857,4.331238,-0.04144465,0.06448796,0.03307363,-0.9967353,0.8718632,6.233777,0.5633719
0.0259302,0.05523166,5.108516,-0.8047285,0.06699215,0.03312388,-1.002588,0.8732954,6.366241,0.5425051
0.0249632,0.1015826,6.160575,-0.6883834,0.07587143,0.03755512,-1.001959,0.8758312,6.520029,0.5253209
0.026929,0.1318265,6.215991,0.405666,0.07333197,0.03253933,-1.002147,0.8793812,6.687419,0.536245
0.0249324,0.6051193,5.708291,-0.3026503,0.0734666,0.03107905,-1.002769,0.8944682,6.829741,0.5286993
0.021964,1.110203,5.972691,-1.47406,0.07809982,0.02963071,-1.002109,0.9188527,6.960925,0.496323
0.0239414,0.8562381,5.65858,-1.196999,0.08500262,0.02951013,-0.9976134,0.9393523,7.096399,0.4676652
0.022906,0.3432585,3.645876,-0.2227621,0.08574206,0.02792721,-0.9977379,0.947215,7.179912,0.4625626
0.0219758,0.09029461,0.92769,0.4768687,0.08574156,0.02804929,-0.9977371,0.9491993,7.200298,0.4730422
0.0239299,-0.6714085,2.552533,0.6342349,0.07890826,0.02747758,-1.008243,0.9331325,7.26138,0.4882194
0.0269042,0.6942011,7.777746,-0.4785753,0.0909077,0.02858834,-1.001838,0.9518095,7.470634,0.4753437
0.0289466,2.520566,2.363882,-0.02473854,0.09193337,0.0268366,-0.9947281,1.024771,7.539061,0.4746276
0.0239454,0.7294832,0.6160924,0.5726876,0.09097245,0.02622923,-0.9958473,1.042239,7.553813,0.4883409
0.0249002,-0.8626161,1.976153,0.446624,0.08726319,0.02576587,-1.002147,1.02076,7.60302,0.4994619
0.0239662,-0.7844345,9.107224,-0.8788512,0.09520356,0.02580945,-1.003276,1.00196,7.821285,0.4783992
0.0239055,0.448065,9.067214,-0.8119879,0.1019706,0.02641424,-0.9977959,1.012671,8.038041,0.4589882
0.0289498,0.8308282,2.080154,0.2499352,0.1009721,0.02872116,-0.9965664,1.036723,8.098261,0.4662238
0.0328879,-0.006019611,0.3892376,0.3325011,0.09961338,0.03029562,-0.9955914,1.036525,8.111062,0.477159
0.0309532,-1.391194,1.890099,0.2673216,0.1021715,0.03588527,-1.00827,0.9934633,8.169567,0.4854335
0.0268889,-1.021936,7.358613,0.6609238,0.1071765,0.03485853,-0.9973065,0.9659846,8.367433,0.503205
0.0239739,-0.8818026,4.031041,0.8879363,0.1044315,0.03505381,-0.9918226,0.9448443,8.464072,0.5244923
0.0249301,-1.4799,2.198073,0.01080063,0.1024507,0.03510032,-1.000182,0.9079502,8.51887,0.5247616
0.021942,-1.008785,4.591429,-0.7682193,0.1105694,0.03162962,-1.005132,0.8858154,8.619616,0.5079053
0.0239287,0.6081393,6.067167,-0.4957806,0.1133184,0.02487786,-0.9976684,0.9003674,8.764795,0.4960419
0.0219429,0.5709386,6.695961,-0.3499005,0.1138869,0.02497806,-0.9939834,0.9128955,8.911724,0.4883641
