DT,Velocity X,Velocity Y,Velocity Z,Acceleration X,Acceleration Y,Acceleration Z,Angle X,Angle Y,Angle Z
0.0259215,0.9370588,11.61059,-0.0118773,0.07490353,0.03902389,-1.003187,0.8446078,7.238935,-0.2008043
0.0249073,1.566957,14.77915,0.2087176,0.08237503,0.03638452,-1.005075,0.8836365,7.607044,-0.1956057
0.0259748,1.714924,15.91409,0.3162506,0.08462451,0.03390657,-0.998078,0.9281814,8.02041,-0.1873911
0.0239176,0.4654442,15.45728,-0.3006624,0.093979,0.03233606,-0.994175,0.9393137,8.390111,-0.1945823
0.0259322,-0.4232384,18.01903,-1.4185,0.1025985,0.03340326,-1.001908,0.9283382,8.857384,-0.2313671
0.0289126,-0.4877049,21.83102,-1.751894,0.1124426,0.03342685,-0.9987233,0.9142374,9.488575,-0.2820189
0.0289065,-0.9522556,19.63267,-0.3373623,0.128101,0.03308573,-0.9917933,0.886711,10.05609,-0.2917709
0.0269556,-0.9558404,15.15101,1.187666,0.1291461,0.03105167,-0.9973106,0.8609458,10.46449,-0.2597567
0.0259282,0.1883138,13.57968,0.3456392,0.1339424,0.02987345,-1.000447,0.8658284,10.81659,-0.2507949
0.0269323,1.898154,15.36808,-0.7693193,0.1473119,0.0319865,-0.9969604,0.91695,11.23048,-0.2715144
0.0268972,2.164693,14.85187,0.4982477,0.1532895,0.03206363,-0.9861003,0.9751742,11.62996,-0.2581129
0.0239744,1.116249,9.430001,1.088444,0.1514632,0.03095595,-0.9860076,1.001936,11.85604,-0.2320181
0.0298921,0.2943499,7.134976,0.1679213,0.1587357,0.03409413,-0.9939875,1.010734,12.06932,-0.2269986
0.0379233,1.595218,9.648279,0.250292,0.1627287,0.03311415,-0.9907586,1.07123,12.43521,-0.2175067
0.0319149,1.495921,11.36496,-0.4101383,0.1699911,0.03250198,-0.9855262,1.118973,12.79792,-0.2305962
0.0329117,0.1228808,12.29261,-0.8336565,0.1737025,0.02851189,-0.9888181,1.123017,13.20249,-0.2580333
0.0279508,0.172135,14.549,-2.141938,0.1832339,0.02783173,-0.9901778,1.127828,13.60915,-0.3179021
0.0239359,0.2180886,15.25628,-1.669547,0.192798,0.02734296,-0.9835681,1.133048,13.97432,-0.3578643
0.0259051,0.04706944,11.69219,-0.204315,0.1981283,0.02673356,-0.9800752,1.134268,14.27721,-0.3631571
0.0259156,0.2256434,6.9999,0.8756536,0.2024404,0.02836996,-0.9845468,1.140115,14.45862,-0.340464
0.0299216,1.319969,11.10599,0.2036558,0.1979292,0.02622076,-0.994913,1.179611,14.79093,-0.3343703
0.0259287,3.041125,19.02266,-2.39312,0.2142948,0.02812011,-0.9755787,1.258463,15.28416,-0.3964207
0.0269315,1.456321,16.436,-1.42797,0.2244678,0.02885729,-0.9693209,1.297684,15.7268,-0.4348781
0.0239696,-0.5617074,11.94394,0.8337832,0.2286841,0.02940757,-0.9757624,1.28422,16.0131,-0.4148927
0.0259088,-0.5359133,12.16428,1.152891,0.2252472,0.03067571,-0.9852339,1.270335,16.32826,-0.3850226
0.0239212,1.404273,17.11182,-1.223466,0.2413993,0.03193115,-0.9793901,1.303927,16.73759,-0.4142894
0.0249693,1.56706,18.42517,-1.388685,0.2502537,0.03088985,-0.9635996,1.343056,17.19766,-0.4489639
0.0279207,-1.036723,11.49843,1.261523,0.2520907,0.02661956,-0.9627486,1.31411,17.5187,-0.4137413
0.0308822,-2.030242,10.70731,1.082695,0.2741275,0.02720952,-0.9813532,1.251411,17.84937,-0.3803053
0.0269174,0.6243133,14.52361,0.8024154,0.2715107,0.02807029,-0.9656892,1.268216,18.24031,-0.3587064
0.0239102,-0.08199229,11.55843,1.226745,0.2648401,0.02231091,-0.9670359,1.266256,18.51667,-0.3293746
0.0229025,0.603529,3.561846,0.1440051,0.2700703,0.0240393,-0.9663475,1.280078,18.59825,-0.3260766
0.0239345,0.6201744,3.913316,-0.3629777,0.2746242,0.02518602,-0.9704518,1.294922,18.69191,-0.3347643
0.0229038,-0.4128283,14.62844,-0.6709749,0.2831706,0.03041905,-0.9620989,1.285466,19.02696,-0.3501321
0.026927,-0.4496603,14.65445,0.3014742,0.2863735,0.0319211,-0.9654817,1.273358,19.42156,-0.3420143
0.0259635,1.114344,12.60343,0.669711,0.290713,0.03337856,-0.9613738,1.302291,19.74879,-0.3246263
0.0289235,1.796043,8.372543,0.9434547,0.2956824,0.0311797,-0.9577737,1.354239,19.99095,-0.2973383
0.0269275,1.473775,13.27927,-0.1412295,0.2975844,0.02866196,-0.9634065,1.393924,20.34853,-0.3011412
0.025894,0.9624815,19.71064,-1.155477,0.3068431,0.02960341,-0.9517651,1.418846,20.85892,-0.3310612
0.0249598,-0.1156916,12.9702,0.3861603,0.3194655,0.02472854,-0.9444129,1.415959,21.18265,-0.3214227
0.0229172,-0.7304245,9.134697,1.166446,0.3130798,0.01870106,-0.9603447,1.399219,21.39199,-0.294691
0.0309127,2.59873,23.92419,-4.587903,0.3122917,0.01548196,-0.9541251,1.479553,22.13155,-0.4365155
0.0309531,4.006927,30.10899,-2.807744,0.3453004,0.01815144,-0.9290668,1.60358,23.06352,-0.5234239
0.0328769,-0.204447,12.47257,1.527807,0.3502967,0.01212592,-0.9375054,1.596858,23.47358,-0.4731943
0.0359335,0.2528116,12.90683,0.4623271,0.3536858,0.01795042,-0.9482108,1.605943,23.93736,-0.4565812
0.0338764,2.851212,25.65331,-2.20431,0.3760094,0.02390417,-0.9286534,1.702531,24.80641,-0.5312553
0.0369007,0.2055696,18.61278,0.9091322,0.3866806,0.02342604,-0.9228882,1.710117,25.49323,-0.4977077
0.0369397,0.04334043,17.40037,0.9922537,0.3892631,0.02058661,-0.9347664,1.711718,26.136,-0.4610541
0.0358697,1.986464,26.86615,-2.210132,0.416234,0.01616725,-0.9126498,1.782972,27.09968,-0.5403309
0.0359002,-0.4101795,22.25741,0.1957395,0.4281991,0.01737959,-0.9031798,1.768246,27.89872,-0.5333038
0.0399313,-0.3155074,19.94319,-0.3888252,0.4323106,0.02246751,-0.9127783,1.755648,28.69508,-0.5488301
0.0378988,0.8812334,22.67751,-1.23899,0.4529606,0.0247628,-0.8949826,1.789045,29.55453,-0.5957863
0.0329126,-1.27706,18.26415,0.4864677,0.4579695,0.02527998,-0.8958986,1.747014,30.15565,-0.5797754
0.0319511,-0.7371731,25.25681,-1.589496,0.4743743,0.02703139,-0.8910289,1.72346,30.96263,-0.6305615
0.0438446,0.4040773,21.06061,0.5517759,0.4908677,0.02342796,-0.87026,1.741177,31.88602,-0.6063691
0.0388967,-0.7814925,11.74298,1.451648,0.4816312,0.01662597,-0.8818191,1.71078,32.34279,-0.5499048
0.035904,0.0217626,18.06622,-1.575684,0.5095809,0.0226146,-0.8636638,1.711561,32.99144,-0.6064782
0.0368999,-0.08865282,12.06262,0.892935,0.5133365,0.02102561,-0.8608098,1.70829,33.43655,-0.573529
0.0408933,0.3168542,10.38177,0.340855,0.5075556,0.02018676,-0.8671374,1.721247,33.8611,-0.5595903
0.0369034,0.544257,13.9555,-0.8577944,0.5338697,0.02307865,-0.8433848,1.741332,34.3761,-0.5912459
0.0408881,-3.929474,1.212091,3.263894,0.5232676,0.01821408,-0.8534762,1.580663,34.42566,-0.4577914
0.0339078,0.5076205,9.335853,-2.080134,0.528969,0.02130456,-0.8737333,1.597875,34.74222,-0.5283242
0.0448827,0.6276558,22.12449,-1.218356,0.5498491,0.02577143,-0.8334882,1.626046,35.73523,-0.5830073
0.0708108,0.1575919,15.81434,0.08245441,0.5413165,0.02061985,-0.854098,1.637206,36.85506,-0.5771686
0.0528566,-0.7727258,18.43411,-0.7645522,0.5843436,0.02356598,-0.8086905,1.596362,37.82942,-0.6175803
0.0408914,0.1754045,2.090581,1.902645,0.5732505,0.02134021,-0.8304146,1.603535,37.91491,-0.5397785
0.0438821,1.916812,14.40457,-0.6746409,0.5864121,0.01965646,-0.8068537,1.687648,38.54701,-0.5693831
0.0418887,-0.7894969,7.634521,0.4397876,0.5915679,0.021413,-0.8104561,1.654577,38.86681,-0.550961
0.0398925,1.393018,9.775206,-0.9427318,0.5923629,0.02329007,-0.8168075,1.710148,39.25677,-0.5885689
0.0349038,0.521805,17.29245,-1.898797,0.6098694,0.02612638,-0.790711,1.728361,39.86034,-0.6548442
0.0309487,-2.486487,6.836461,1.512189,0.6100793,0.02556819,-0.7984347,1.651408,40.07192,-0.6080438
0.0349109,-0.2415441,4.334837,1.157768,0.6101072,0.02418965,-0.8114371,1.642975,40.22326,-0.5676252
0.0308835,2.118483,12.60203,-0.01676111,0.6187441,0.01917408,-0.7856253,1.708401,40.61245,-0.5681428
0.0368997,-2.056365,1.662872,2.019422,0.6169288,0.01635977,-0.785912,1.632522,40.67381,-0.4936268
0.034908,-1.58638,1.612152,0.7198625,0.6117434,0.01987125,-0.8034794,1.577145,40.73009,-0.4684978
0.0408891,2.130547,1.128904,-0.7059385,0.6244427,0.02064819,-0.7830942,1.664261,40.77625,-0.497363
0.035904,-0.8934927,0.1088187,1.810056,0.6144537,0.01970429,-0.7948672,1.632181,40.78016,-0.4323747
0.0319154,1.830067,1.194729,-0.759409,0.6163667,0.02177028,-0.792133,1.690588,40.81829,-0.4566116
0.0289599,1.601112,1.142834,-0.8862844,0.626609,0.02443419,-0.7818159,1.736956,40.85138,-0.4822783
0.0298848,-0.4200818,0.4005049,1.324584,0.6176954,0.02054483,-0.7905317,1.724402,40.86335,-0.4426934
0.0319152,0.6077,1.278544,-0.465343,0.6263021,0.02128642,-0.786009,1.743797,40.90416,-0.4575449
0.0378987,0.01199525,0.5325965,1.587668,0.6215969,0.01774709,-0.7894003,1.744252,40.92434,-0.3973743
0.032877,-0.343845,21.27277,-0.6707874,0.6220601,0.01712248,-0.7869474,1.732947,41.62373,-0.4194278
0.0309184,1.228647,17.61383,-1.537039,0.6425019,0.02156787,-0.7621525,1.770935,42.16832,-0.4669506
0.03291,-1.267303,0.8942497,2.276159,0.6350667,0.01598088,-0.7715974,1.729228,42.19775,-0.3920422
0.0279631,-0.2023776,0.2128276,-0.0009692041,0.6346778,0.01677267,-0.78079,1.723569,42.2037,-0.3920693
0.0328748,1.493548,2.763579,-1.229287,0.6440896,0.01800212,-0.7940279,1.772669,42.29455,-0.4324818
0.0329116,-0.2860528,16.85513,-0.8222986,0.6500604,0.02221201,-0.7620561,1.763254,42.84928,-0.459545
0.0289642,-0.4645295,6.579701,0.1801356,0.6492274,0.02111934,-0.7635447,1.7498,43.03986,-0.4543275
0.0238935,0.1558954,1.152232,0.7351075,0.6474296,0.01733662,-0.7650636,1.753525,43.06739,-0.4367632
0.0249357,0.6129764,0.898556,-0.4647822,0.634833,0.01243709,-0.771257,1.76881,43.08979,-0.4483528
0.0289205,1.627037,19.95076,-5.647083,0.6472697,0.01812048,-0.7729051,1.815864,43.66678,-0.6116693
0.0229726,2.590026,16.81587,-4.463963,0.6727204,0.02264275,-0.7378747,1.875364,44.05308,-0.7142181
0.0249008,0.2856138,3.395804,0.613592,0.6746656,0.02105707,-0.7367587,1.882476,44.13764,-0.6989392
0.026962,-3.680822,-1.959201,4.765405,0.6588469,0.0213983,-0.7621998,1.783234,44.08482,-0.5704544
0.0239305,-1.215301,-0.9462916,3.911263,0.6587398,0.02177383,-0.7636695,1.754151,44.06217,-0.4768559
0.0249039,1.112403,-0.463313,2.484187,0.6583807,0.0196228,-0.7525342,1.781854,44.05063,-0.4149899
0.0219761,-0.05033235,-0.1472809,0.3585933,0.6513345,0.01593629,-0.7537486,1.780748,44.0474,-0.4071095
0.0259243,-0.2251477,1.129497,-2.854119,0.6594058,0.02051368,-0.7572961,1.774911,44.07668,-0.4811005
0.0219124,0.4745044,1.361915,-2.571959,0.6733518,0.02346595,-0.7510996,1.785309,44.10652,-0.5374583
0.0209798,0.05539747,0.006227303,0.4824361,0.6687109,0.01903572,-0.7489803,1.786471,44.10665,-0.5273369
0.0249329,-1.192038,-1.010013,2.212123,0.656745,0.01500822,-0.7573665,1.75675,44.08147,-0.4721822
0.026893,0.3789064,1.310998,-0.8940452,0.6562929,0.01527234,-0.7606797,1.76694,44.11673,-0.4962258
0.0249704,2.539421,1.993647,-2.45192,0.6688595,0.01782861,-0.7509481,1.83035,44.16651,-0.5574512
0.0259286,0.9099628,0.1001229,0.2520697,0.6694989,0.01642998,-0.7421244,1.853944,44.16911,-0.5509154
0.0268942,-1.454428,-0.9021763,1.660463,0.662935,0.01795518,-0.7556772,1.814829,44.14484,-0.5062586
0.0229377,-0.4627957,-0.5021926,1.045885,0.6590495,0.02051779,-0.7581584,1.804213,44.13332,-0.4822684
0.025961,1.004748,0.1875559,0.180037,0.664692,0.0217133,-0.7504817,1.830297,44.13819,-0.4775945
0.022908,0.5151747,0.0880921,0.4369848,0.6615474,0.02098063,-0.7526088,1.842099,44.14021,-0.467584
0.0239713,-0.07544502,0.1025503,0.3860147,0.6653129,0.02233461,-0.7516956,1.840291,44.14267,-0.4583308
0.0249012,-0.143472,0.0005057892,0.9077065,0.6638187,0.02030224,-0.759205,1.836718,44.14268,-0.4357278
0.0289494,2.34717,0.6664435,-0.03157833,0.6592797,0.01647228,-0.7554868,1.904667,44.16197,-0.436642
0.0239435,2.981573,1.116756,-1.162944,0.6663857,0.01498206,-0.7468302,1.976056,44.18871,-0.4644869
0.0318789,-0.4293552,-0.4450603,0.4711897,0.6638613,0.01364664,-0.7496895,1.962369,44.17452,-0.4494659
0.028927,0.2578259,-0.1664602,0.08501434,0.6661497,0.01481418,-0.7584791,1.969827,44.16971,-0.4470067
0.0279228,1.388783,-0.04957362,1.093089,0.6650836,0.01328667,-0.7497996,2.008606,44.16832,-0.4164846
0.0239369,0.3941108,-0.258197,0.8368939,0.6569522,0.0122949,-0.7530924,2.01804,44.16214,-0.396452
0.0258973,0.237324,0.9042448,-1.402719,0.6625395,0.01585527,-0.7522644,2.024186,44.18556,-0.4327786
0.0279267,-0.156732,1.11278,-1.38352,0.668359,0.01794113,-0.7498502,2.019809,44.21664,-0.4714158
0.0229377,-0.5950555,0.117944,0.03292483,0.6698391,0.02089474,-0.7523859,2.00616,44.21934,-0.4706605
0.0249343,0.05573867,-0.4232956,1.269854,0.660522,0.01587963,-0.7573144,2.007549,44.20879,-0.4389976
0.0209779,1.375987,0.7240475,-0.2127223,0.6576967,0.01487573,-0.7551494,2.036415,44.22398,-0.4434601
0.0209361,0.3110315,12.22467,-1.318832,0.6628021,0.01202477,-0.7635648,2.042926,44.47991,-0.4710713
0.0239361,0.6990484,16.46852,-1.887215,0.6838878,0.01666511,-0.7309157,2.059659,44.8741,-0.5162439
0.0219487,-0.0838071,3.473166,1.308606,0.6765138,0.01299992,-0.7355661,2.057819,44.95034,-0.4875217
0.0209693,-2.167402,-1.489196,3.097333,0.6769153,0.01461398,-0.73935,2.012371,44.91911,-0.4225728
0.0229452,-2.674505,-2.247424,3.468756,0.6642331,0.01316242,-0.750056,1.951004,44.86754,-0.3429815
0.0259289,-0.712759,-1.308682,0.7066337,0.6649541,0.01450526,-0.7495477,1.932523,44.83361,-0.3246593
0.027893,0.3338454,-0.03654903,-1.752964,0.6726928,0.01609102,-0.7440491,1.941834,44.83259,-0.3735547
0.0249315,0.1287779,0.9329982,-1.577173,0.6727458,0.01881527,-0.7497908,1.945045,44.85585,-0.412876
0.0279671,1.660277,2.01493,-1.327047,0.6728355,0.01904111,-0.7469689,1.991478,44.9122,-0.4499897
0.0229716,1.890183,1.424533,-0.38388,0.6818434,0.02169055,-0.7353187,2.034899,44.94493,-0.458808
0.0248998,-0.3780406,0.01484816,1.430902,0.6678848,0.01542661,-0.7392091,2.025486,44.9453,-0.4231789
0.0219756,-0.9364953,0.7381318,-0.4669109,0.6579167,0.01168067,-0.7518592,2.004905,44.96152,-0.4334395
0.0239008,0.9971073,13.73862,-4.565508,0.6743675,0.01517314,-0.7517574,2.028737,45.28988,-0.5425588
0.0248991,3.384236,18.3841,-5.15413,0.6907924,0.01776941,-0.7270241,2.113002,45.74763,-0.670892
0.0259544,1.476682,3.128403,-0.1123637,0.696138,0.01354733,-0.7126466,2.151328,45.82883,-0.6738083
0.0239464,-4.699822,-2.612201,4.068871,0.6910106,0.0146956,-0.7236105,2.038784,45.76627,-0.5763735
0.0239355,-6.529379,-5.389049,5.383877,0.683543,0.01699401,-0.7439108,1.8825,45.63728,-0.4475077
0.0219394,-3.415777,-4.115645,3.777032,0.6645161,0.01428845,-0.7539672,1.80756,45.54699,-0.3646419
0.023937,1.020598,-0.6016499,-1.119657,0.6747236,0.01815509,-0.7409457,1.83199,45.53259,-0.3914432
0.0229387,1.408449,-0.4621821,-1.911965,0.6879045,0.02096152,-0.7316952,1.864298,45.52199,-0.4353012
0.0219425,-0.04929813,-1.106665,0.3482007,0.6863648,0.02110441,-0.7358805,1.863217,45.4977,-0.4276608
0.0249341,0.08618446,-1.554808,2.090348,0.6740202,0.01755702,-0.7432873,1.865366,45.45893,-0.3755398
0.0249223,1.48451,-0.9413044,0.2535134,0.6756608,0.01654538,-0.7369003,1.902363,45.43547,-0.3692217
0.0239363,0.714403,-0.7515786,-0.8771188,0.680824,0.01664248,-0.7296047,1.919463,45.41748,-0.3902167
0.0229345,-1.321069,-0.9428644,-0.3803205,0.6824777,0.01693553,-0.7358341,1.889165,45.39586,-0.3989391
0.0239517,-1.903491,-1.267876,0.5960402,0.6829264,0.01698719,-0.7433054,1.843573,45.36549,-0.384663
0.0239002,-0.141968,-1.241457,1.64391,0.6788065,0.01343582,-0.7444833,1.84018,45.33582,-0.3453732
0.0239362,1.626698,-1.181401,1.698942,0.6750059,0.0113264,-0.74197,1.879117,45.30754,-0.304707
0.0209768,1.999867,-1.374497,0.5479403,0.6743479,0.009091847,-0.7368452,1.921068,45.27871,-0.293213
0.0259351,-0.1163168,-2.187383,-0.3327391,0.6821203,0.01368417,-0.7244611,1.918051,45.22198,-0.3018426
0.0279265,-3.690678,-2.73956,0.2452292,0.6726511,0.01577181,-0.7511612,1.814983,45.14547,-0.2949942
0.0239695,-0.6218442,-2.126116,-0.3581876,0.6801997,0.02020362,-0.7515291,1.800078,45.09451,-0.3035797
0.0249253,2.73206,-2.045961,1.432134,0.6762334,0.01916859,-0.7454556,1.868176,45.04352,-0.2678834
0.0219411,2.946254,-1.959622,2.007965,0.6713685,0.01541041,-0.7343863,1.93282,45.00052,-0.2238264
0.0239129,0.2615648,-1.896716,0.7310011,0.6685851,0.01345285,-0.7356595,1.939075,44.95517,-0.206346
0.0259553,-1.043471,-1.950219,-1.699562,0.6719921,0.01512754,-0.7465158,1.911991,44.90455,-0.2504587
0.022936,-0.5601733,-1.874957,-1.649699,0.6786715,0.01734339,-0.7447031,1.899143,44.86155,-0.2882962
0.0269372,-0.1681173,-1.896738,0.3586476,0.6762642,0.01722929,-0.7475525,1.894614,44.81045,-0.2786352
0.024897,0.1354011,-1.580854,1.350573,0.672003,0.01378797,-0.7470152,1.897985,44.77109,-0.24501
0.0249689,-0.5220883,-2.421086,0.7041089,0.667689,0.01092669,-0.7419392,1.884949,44.71064,-0.2274292
0.0239271,-1.824079,-2.555269,-0.7239375,0.6707231,0.01594876,-0.742358,1.841304,44.6495,-0.2447509
0.0219152,-2.558757,-2.893205,-0.4560337,0.6724666,0.01879286,-0.7466074,1.785229,44.58609,-0.2547449
0.0249328,-1.854392,-3.396212,1.340957,0.665518,0.01687857,-0.7572467,1.738993,44.50142,-0.2213112
0.0209455,-0.2521687,-3.017559,1.374953,0.6674148,0.01722153,-0.7524408,1.733712,44.43821,-0.1925121
0.0289641,-0.08011186,-4.558183,0.2233066,0.6661191,0.01790427,-0.7458327,1.731391,44.30619,-0.1860442
0.0278245,-1.183797,-5.287763,0.6579207,0.6671234,0.01584561,-0.7476733,1.698453,44.15906,-0.1677379
0.0299559,-1.20064,-4.313834,0.7825469,0.6575374,0.01651659,-0.7633526,1.662486,44.02983,-0.144296
0.0259314,1.233482,-3.662731,-0.3959045,0.6638961,0.01513617,-0.753356,1.694472,43.93486,-0.1545623
0.0299146,0.2304585,-5.484034,0.2208428,0.6556024,0.01571036,-0.7535756,1.701366,43.77081,-0.1479559
0.024933,-1.07386,-7.352503,0.0795751,0.6485065,0.01402492,-0.7620089,1.674592,43.58749,-0.1459718
0.0229394,-0.5337259,-5.655248,-1.888006,0.6553409,0.01650598,-0.7632569,1.662348,43.45776,-0.1892816
0.0219358,0.1099644,-5.053122,-2.07562,0.6543483,0.01734796,-0.7620374,1.664761,43.34692,-0.234812
0.0219748,0.1498601,-8.314559,-1.608052,0.6512409,0.01749443,-0.7678354,1.668054,43.1642,-0.2701486
0.0249328,0.8546386,-10.07005,-1.528853,0.6531984,0.01897545,-0.7689045,1.689362,42.91313,-0.3082671
0.0259321,1.451454,-7.16034,-0.2279199,0.6444201,0.01717507,-0.7795655,1.727002,42.72744,-0.3141776
0.0239731,3.482398,-5.904635,-0.1745704,0.6440719,0.01503061,-0.7694106,1.810485,42.58589,-0.3183626
